StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,01,02,03,03a,04,04a,05,05a,05b,06,06a,07,08,09,09_10_TEXT,10,10a,11a,11b,11c,coursename,topic,cohort,version,link,prog,link2
2022-03-23 11:45:22,2022-03-23 11:45:48,IP Address,158.143.8.246,100,26,True,2022-03-23 11:45:48,R_22RhHz9sShTYV4F,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,PowerPoint 1: Designing Slides   ,PowerPoint,,21-22,,Prod,
2022-03-23 11:45:25,2022-03-23 11:46:08,IP Address,158.143.8.165,100,42,True,2022-03-23 11:46:09,R_24NOhUeh3DQYK7K,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,"Tutors and both very helpful and nice ",,"Other, please describe:",Googled and found it,Yes,,in-person,,,PowerPoint 1: Designing Slides   ,PowerPoint,,21-22,,Prod,
2022-03-23 11:45:20,2022-03-23 11:46:27,IP Address,158.143.8.251,100,66,True,2022-03-23 11:46:27,R_24oV560p7WeM5Rv,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,Yes,None,Yes,Useful but easy,Yes,No,,,more diffucult tasks,LSE Website,,Yes,,in-person,online,,PowerPoint 1: Designing Slides   ,PowerPoint,,21-22,,Prod,
2022-03-16 11:55:29,2022-03-16 11:56:39,IP Address,158.143.113.72,88,70,False,2022-03-23 11:56:39,R_3jccRHhXHo3cpct,,,,,,,anonymous,EN-GB,Satisfied,Student,Fairly confident,,Yes,"Calculations within indexing was quite difficult for me to understand how to do using R, but I got the hang of it.",No,,,No,,Great! Good advice in the online session.,No,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,I wasn't available for the other options,"R Fundamentals 4: Data Frames ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/Eq8J0o5HZ2hEhHyfOK_Y8PoBqeKPeb-zo52bUZkCsSUfwg?e=izxDVe,DS,
2022-03-23 11:56:59,2022-03-23 11:57:32,IP Address,158.143.8.250,100,32,True,2022-03-23 11:57:33,R_25GaARHU7evubeP,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,Yes,,Yes,,,No,,Very helpful,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,PowerPoint 1: Designing Slides   ,PowerPoint,,21-22,,Prod,
2022-03-23 11:45:21,2022-03-23 11:57:49,IP Address,158.143.8.222,100,748,True,2022-03-23 11:57:50,R_2s09ySxL4tsDMeT,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Satisfied,Student,Not very confident,,No,,No,,,No,,Helpful,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,PowerPoint 1: Designing Slides   ,PowerPoint,,21-22,,Prod,
2022-03-22 11:19:00,2022-03-23 16:51:48,IP Address,109.175.214.145,100,106368,True,2022-03-23 16:51:50,R_2SfxVyAHDuUrBG5,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,Yes,"It was very well designed in an easy to understand manner, which was helpful for people like me who are afraid of coding",Yes,No,,Well-informed and patient,no,LSE Website,,Yes,,online,,Travel issues,"R Fundamentals 1: Numerical Variables ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/Emxx38xoB5FPvabJPeYBPrsBG7sNbQ5NANkCTRnPVPKtbg?e=MCYCbp,DS,
2022-03-23 12:18:17,2022-03-24 05:16:30,IP Address,158.143.108.72,100,61092,True,2022-03-24 05:16:31,R_3EzimTMjFbap0mv,,,,,51.58880615234375,-0.0247039794921875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,"The instructor was very friendly and interactive, and thus made the lesson interesting ",Yes,No,,Very good,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,it's more interactive,,"R Data Visualisation 2: Box, histogram, and line plots",R,,21-22,https://lsecloud.sharepoint.com/:u:/s/TEAM_APD-DSL-Digital-Skills-Trainers/ERDaMePD5XBKgxuOMtN94YoB4aDZ5dxXqgPXBDdzWFxYSQ,DS,
2022-03-24 05:27:44,2022-03-24 05:33:15,IP Address,158.143.8.165,100,331,True,2022-03-24 05:33:15,R_1mLxgSySioEZzF8,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,,,No,,"Jack and Manuela are very supportive and friendly, they provided me tips to complete my task efficiently. They could troubleshoot my work and point out my mistakes. The atmosphere was really nice, love it!","No, all good! ","Other, please describe:",Searched online,Yes,,in-person,"In-person workshops made it easier to ask questions and get feedback instantly. ",,PowerPoint 2: Formatting Slides    ,PowerPoint,,21-22,,Prod,
2022-03-24 05:33:39,2022-03-24 05:35:23,IP Address,158.143.210.11,100,104,True,2022-03-24 05:35:24,R_3O1dODiu8F6OTd9,,,,,51.4980926513671875,-0.088592529296875,anonymous,EN-GB,Satisfied,Student,Very confident,,No,,No,,,No,,Knowledgeable,"I think the benefits of screen sharing may be limited for other learners, as when working, the teams video is minimized anyways. ",Recommended by a friend/colleague,,Yes,,online,,"It fit my schedule today better. ",PowerPoint 2: Formatting Slides    ,PowerPoint,,21-22,,Prod,
2022-03-24 05:40:48,2022-03-24 05:41:19,IP Address,158.143.8.160,100,31,True,2022-03-24 05:41:19,R_3nN8K4SGwAf941I,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,Very helpful,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,PowerPoint 2: Formatting Slides    ,PowerPoint,,21-22,,Prod,
2022-03-24 05:44:10,2022-03-24 05:45:47,IP Address,158.143.199.114,100,96,True,2022-03-24 05:45:47,R_79F9ncPAlVQIuwV,,,,,51.6056060791015625,0.0124053955078125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,Both tutors were great (Ms. Mushtaq and Sow).,No,No,,Both were great (Ms. Mushtaq and Sow).,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,"I prefer in-person, but both tutors (Ms. Mushtaq and Sow) were great and still managed to tailor it to me even though I was late.",PowerPoint 2: Formatting Slides    ,PowerPoint,,21-22,,Prod,
2022-03-17 07:39:31,2022-03-17 07:40:11,IP Address,158.143.8.222,88,40,False,2022-03-24 07:40:32,R_3nwxc8DEKNDRFzq,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,super !,Very good session!,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,better interaction with the teacher,,"Python Fundamentals 4: Lists ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/Eafqv46lSD1Bq7SCxT2XJJ0BGRyMg7f5w06zPvzhnEf5MA?e=iKOoda,DS,
2022-03-17 07:27:31,2022-03-17 08:23:35,IP Address,158.143.114.84,88,3364,False,2022-03-24 08:23:42,R_VP7enBJBUDE6OIh,,,,,,,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,Yes,,,No,,,,Email from Department Manager,,Yes,,in-person,,,"Python Fundamentals 4: Lists ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/Eafqv46lSD1Bq7SCxT2XJJ0BGRyMg7f5w06zPvzhnEf5MA?e=iKOoda,DS,
2022-03-24 08:57:25,2022-03-24 08:59:28,IP Address,158.143.125.68,100,122,True,2022-03-24 08:59:28,R_1OK41DmI96BpM3F,,,,,52.2241973876953125,0.131500244140625,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,Yes,It's efficient.,No,No,,"Great, explaining well",,"Other, please describe:",Google,Yes,,online,,time slot fits,Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2022-03-24 08:57:59,2022-03-24 08:59:31,IP Address,158.143.114.136,100,91,True,2022-03-24 08:59:33,R_81tKHio1xBU46Zj,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Staff,Fairly confident,,No,,Yes,Very helpful,No,No,,Excellent,n/a,LSE Website,,Yes,,online,,Working from home,Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2022-03-24 09:40:18,2022-03-24 09:42:00,IP Address,158.143.8.248,100,101,True,2022-03-24 09:42:01,R_2R7BJlfSCHDS2Ar,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,Well explained,No,No,,Helpful,,LSE Website,,Yes,,in-person,,,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-03-24 09:42:31,2022-03-24 09:42:53,IP Address,158.143.8.250,100,21,True,2022-03-24 09:42:55,R_AGrHPwMMD82AdPz,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-03-24 09:42:38,2022-03-24 09:43:45,IP Address,158.143.8.160,100,66,True,2022-03-24 09:43:45,R_3Eo17TGbi8kPhbJ,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,Yes,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-03-24 09:33:45,2022-03-24 09:57:37,IP Address,158.143.114.136,100,1431,True,2022-03-24 09:57:38,R_1GVT4Kjn93rdpbC,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Staff,Very confident,,No,,Yes,Very helpful,No,No,,Excellent,n/a,LSE Website,,Yes,,online,,Working from home,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-03-24 10:03:51,2022-03-24 10:04:22,IP Address,158.143.8.250,100,30,True,2022-03-24 10:04:22,R_1GPUCGgN3QucrmL,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,,,No,,very helpful,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-03-25 04:16:28,2022-03-25 04:19:02,IP Address,128.86.177.225,100,153,True,2022-03-25 04:19:02,R_1291ffz2n69wDBl,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Dissatisfied,Student,Not very confident,,Yes,,No,,,No,,The tutor just ended the zoom session after she shared the lecture link. Why don't you just store the material somewhere we can access freely and let us learn it on our own then?,,"Digital Skills Lab: mailing list, previous session, website",,No,,online,,The on-line session was the only available option,Data Cleaning in Stata 3: Labels ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EcFwY-XMEopBtHBiAywEs8UBG7huZzfZpgmPJkp6TDeEQA?e=BG2aRB,SR,
2022-03-25 05:00:58,2022-03-25 05:01:48,IP Address,158.143.224.16,100,50,True,2022-03-25 05:01:49,R_2Qya95JGSv1fiCE,,,,,51.4897003173828125,-0.106292724609375,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,campus presence,,Python Fundamentals 2: String Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EZLGbTJk75ZKlcnnfbPZpVMBEUwaU7e2XEmpI56LvvKlQQ?e=xynoy6,DS,
2022-03-25 05:01:33,2022-03-25 05:04:35,IP Address,158.143.213.199,100,181,True,2022-03-25 05:04:37,R_zVBLfV6ib3G6KJ3,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,Helpful,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,Reason to be on campus,,Python Fundamentals 2: String Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EZLGbTJk75ZKlcnnfbPZpVMBEUwaU7e2XEmpI56LvvKlQQ?e=xynoy6,DS,
2022-03-25 05:02:52,2022-03-25 05:05:42,IP Address,158.143.104.247,100,169,True,2022-03-25 05:05:42,R_2zkzdxz8govPEGb,,,,,51.5507049560546875,-0.09979248046875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,Very willing to help,Everything was good. Just may be would be interesting to share more with other student during the class,Recommended by a friend/colleague,,Yes,,in-person,learning environment helps,,Python Fundamentals 2: String Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EZLGbTJk75ZKlcnnfbPZpVMBEUwaU7e2XEmpI56LvvKlQQ?e=xynoy6,DS,
2022-03-18 08:09:21,2022-03-18 08:10:15,IP Address,137.220.70.49,88,54,False,2022-03-25 08:10:17,R_3JEQdWprowQOU5H,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,very good,no,LSE Website,,Yes,,online,,better timings,"Python Fundamentals 5: List of lists ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/ERsmvu9Rl7pNn3QOu0Oii0sBgiJzL7bYzLl38xEx4JxkbQ?e=g2Row0,DS,
2022-03-25 08:17:09,2022-03-25 08:18:00,IP Address,92.234.1.95,100,51,True,2022-03-25 08:18:01,R_pK80mE3qsmWqBAl,,,,,51.5359954833984375,-0.092498779296875,anonymous,EN-GB,Very Satisfied,Staff,Very confident,,No,,No,,,No,,She was great. Very clear and helpful.,,Email from Department Manager,,Yes,,online,,,Introduction to Nvivo: Session 1,Nvivo,,21-22,,SR,
2022-03-25 08:37:24,2022-03-25 08:38:10,IP Address,158.143.8.247,100,46,True,2022-03-25 08:38:11,R_pgEN5sueAYTZOeZ,,,,,51.57080078125,-0.103302001953125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,Amazing as always,no,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,"It's better ",,Excel 3: Essential Functions   ,Excel,,21-22,,Prod,
2022-03-25 08:44:23,2022-03-25 08:44:48,IP Address,158.143.8.250,100,25,True,2022-03-25 08:44:50,R_21dN2iU65FSPqAe,,,,,51.57080078125,-0.103302001953125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,,,No,,great work,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,Excel 3: Essential Functions   ,Excel,,21-22,,Prod,
2022-03-25 08:47:01,2022-03-25 08:48:55,IP Address,31.132.5.22,100,114,True,2022-03-25 08:48:55,R_AoBgHLstOGiHWRH,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,Eswan was very patient and helpful and gave useful tips,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,convenience,Excel 3: Essential Functions   ,Excel,,21-22,,Prod,
2022-03-25 08:56:33,2022-03-25 08:57:43,IP Address,158.143.8.248,100,70,True,2022-03-25 08:57:45,R_paQSCW8QRsxh5NT,,,,,51.57080078125,-0.103302001953125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,very helpful,,Recommended by a friend/colleague,,Yes,,in-person,its nicer and makes me more confident to ask questions and get help,,Excel 3: Essential Functions   ,Excel,,21-22,,Prod,
2022-03-18 08:40:31,2022-03-18 11:36:01,IP Address,109.175.167.0,88,10529,False,2022-03-25 11:36:06,R_1FJpZQiXhsPOKHJ,,,,,,,anonymous,EN-GB,Satisfied,Student,Very confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,"Python Fundamentals 5: List of lists ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/ERsmvu9Rl7pNn3QOu0Oii0sBgiJzL7bYzLl38xEx4JxkbQ?e=g2Row0,DS,
2022-03-28 03:30:39,2022-03-28 03:31:58,IP Address,158.143.214.103,100,79,True,2022-03-28 03:31:59,R_1lgbHwKcahqcitE,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,"Clear, patient instructions.",Yes,No,,"Polite, patient and clearly structured. ",,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,Convenience,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-03-28 03:52:04,2022-03-28 03:53:23,IP Address,158.143.8.254,100,79,True,2022-03-28 03:53:25,R_2qqFU7wVjSyVzLT,,,,,51.57080078125,-0.103302001953125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,The teacher is very nice and competent,Yes,No,,"Helpful, patient",no,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,I find it easier to communicate in person,,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-03-28 04:22:16,2022-03-28 04:24:11,IP Address,82.21.169.182,100,115,True,2022-03-28 04:24:13,R_3PN8St98cZarZAF,,,,,51.4781036376953125,-0.02789306640625,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,"Great workshop, was getting quite worried about how I will ever learn excel at a postgrad level.",Yes,No,,Excellent,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,unable to attend in person at the moment,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-03-28 06:25:01,2022-03-28 06:25:47,IP Address,158.143.8.253,100,45,True,2022-03-28 06:25:47,R_2V7P9a45g5FDSYH,,,,,51.57080078125,-0.103302001953125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,A nice workshop :),Yes,No,,,,LSE Website,,Yes,,in-person,,,Python Fundamentals 2: String Variables,Python,,,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EdOUynEvvPlGu-N3wiur6QsBpsFDLBm2EXOhb-P8ix1P6g?e=qGOmlp,,
2022-03-21 07:55:43,2022-03-21 07:56:53,IP Address,158.143.8.247,88,69,False,2022-03-28 07:56:57,R_1ItKIhZSIMDfWMP,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,Python Fundamentals 2: String Variables,Python,,,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EdOUynEvvPlGu-N3wiur6QsBpsFDLBm2EXOhb-P8ix1P6g?e=qGOmlp,,
2022-03-21 07:57:18,2022-03-21 07:59:04,IP Address,158.143.20.91,88,106,False,2022-03-28 07:59:12,R_23TWFLaViLtU8F1,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,Yes,,Yes,Great trainer,No,No,,Really good,,Email from Department Manager,,Yes,,in-person,I prefer in-person events,,Python for Accounting 2,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/ERYhZGzk5OhOtnDHjprXMxwBpLu3jgWUu9EMtcEK9NArSg?e=xRdoHw,DS,
2022-03-21 07:56:29,2022-03-21 07:59:45,IP Address,158.143.253.210,88,196,False,2022-03-28 07:59:48,R_2rSYmPdVRurwHGq,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,Yes,"Instructions are clear, time given for each task were sufficient and the right amount of assistance was given to every participant",Yes,No,,Great,,Email from Department Manager,,Yes,,in-person,,,Python Fundamentals 2: String Variables,Python,,,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EdOUynEvvPlGu-N3wiur6QsBpsFDLBm2EXOhb-P8ix1P6g?e=qGOmlp,,
2022-03-21 07:59:34,2022-03-21 08:02:24,IP Address,158.143.21.66,88,169,False,2022-03-28 08:02:32,R_3nrzZtiZrQ9PyRO,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,Python for Accounting 1,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EVCMqK0SD1pPitFpRTRQHwgBRt30GY9iPhQstrZA2r_ZDQ?e=ZYUiZO,DS,
2022-03-21 07:55:24,2022-03-21 08:38:11,IP Address,158.143.207.20,88,2566,False,2022-03-28 08:38:16,R_3QQ1kaXqxWZSTih,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,"great ",,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,Python Fundamentals 2: String Variables,Python,,,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EdOUynEvvPlGu-N3wiur6QsBpsFDLBm2EXOhb-P8ix1P6g?e=qGOmlp,,
2022-03-28 09:41:38,2022-03-28 09:42:02,IP Address,158.143.8.248,100,24,True,2022-03-28 09:42:04,R_3hARjM0TyVA9oX8,,,,,51.57080078125,-0.103302001953125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,"Stata Fundamentals 1 ",Stata,,21-22,,SR,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EeF7nNN47XhNlkuZTNh7LhcBUHk3UTVc9YsnKbt9Gra8_g?e=NexysM
2022-03-28 09:52:17,2022-03-28 09:58:59,IP Address,158.143.8.165,100,402,True,2022-03-28 09:59:01,R_2ZX3BHgE7aI2Zwh,,,,,51.57080078125,-0.103302001953125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,Yes,"save command distinctions, generating variables",Yes,"slow pace was nice, the worksheet we used with steps was also very useful for future reference",Yes,Yes,some booster material would be really useful,"Mario was very good and patient, great guy",,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,more hands on,,"Stata Fundamentals 1 ",Stata,,21-22,,SR,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EeF7nNN47XhNlkuZTNh7LhcBUHk3UTVc9YsnKbt9Gra8_g?e=NexysM
